id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
KOGD105,KOGD,2020.2868852459017,105,-1356671.08000,6098368.09770,1280387.74270,47,886290.0815,1291158.4248,11.658062984384,102.542041278549,36.0351,55.8749
KOGD106,KOGD,2020.2896174863388,106,-1356670.95880,6098368.13510,1280387.75090,47,886289.9548,1291158.4292,11.658063038371,102.542040119057,36.0467,55.8865
KOGD107,KOGD,2020.2923506754705,107,-1356671.11410,6098368.10190,1280387.74450,47,886290.1139,1291158.4246,11.658062979304,102.542041575455,36.0467,55.8865
KOGD108,KOGD,2020.295081967213,108,-1356671.09820,6098368.10560,1280387.74360,47,886290.0976,1291158.4235,11.658062971046,102.542041425746,36.0467,55.8865
KOGD109,KOGD,2020.2978142076502,109,-1356671.07220,6098368.11190,1280387.74560,47,886290.0708,1291158.4250,11.658062987833,102.542041180442,36.0476,55.8874
KOGD110,KOGD,2020.3005464480875,110,-1356671.08560,6098368.10740,1280387.74650,47,886290.0848,1291158.4264,11.658062998509,102.542041309364,36.0463,55.8861
KOGD111,KOGD,2020.3032796372192,111,-1356671.10690,6098368.09850,1280387.74440,47,886290.1076,1291158.4254,11.658062987337,102.542041517770,36.0419,55.8817
KOGD112,KOGD,2020.3060109289618,112,-1356671.12320,6098368.11270,1280387.74880,47,886290.1204,1291158.4264,11.658062994506,102.542041635412,36.0598,55.8996
KOGD113,KOGD,2020.308743169399,113,-1356671.05950,6098368.10280,1280387.74830,47,886290.0603,1291158.4299,11.658063033001,102.542041084872,36.0367,55.8765
KOGD114,KOGD,2020.3114763585306,114,-1356670.92070,6098368.12900,1280387.74810,47,886289.9189,1291158.4289,11.658063039572,102.542039790126,36.0322,55.8720
KOGD115,KOGD,2020.3142085989678,115,-1356671.11450,6098368.08150,1280387.74310,47,886290.1187,1291158.4273,11.658063003126,102.542041619664,36.0270,55.8668
KOGD116,KOGD,2020.3169408394049,116,-1356671.05340,6098368.10350,1280387.74810,47,886290.0542,1291158.4298,11.658063032402,102.542041028869,36.0361,55.8759
KOGD117,KOGD,2020.3196730798422,117,-1356671.05590,6098368.11250,1280387.74500,47,886290.0547,1291158.4248,11.658062987916,102.542041033326,36.0446,55.8844
KOGD118,KOGD,2020.3224043715848,118,-1356671.13570,6098368.08620,1280387.74050,47,886290.1385,1291158.4232,11.658062963317,102.542041800090,36.0355,55.8753
