id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
PJRK084,PJRK,2020.229509145416,84,-1062387.60940,6152905.22230,1297009.26320,47,586752.2359,1305846.2401,11.811617685005,99.796349936367,-11.8396,16.8077
PJRK085,PJRK,2020.232241385853,85,-1062387.60210,6152905.22730,1297009.26200,47,586752.2279,1305846.2381,11.811617667568,99.796349862550,-11.8363,16.8110
PJRK086,PJRK,2020.2349736262902,86,-1062387.59610,6152905.22540,1297009.26230,47,586752.2223,1305846.2390,11.811617675576,99.796349811263,-11.8390,16.8083
PJRK087,PJRK,2020.2377058667273,87,-1062387.60100,6152905.22220,1297009.26100,47,586752.2277,1305846.2382,11.811617668366,99.796349860566,-11.8416,16.8057
PJRK088,PJRK,2020.2404381071644,88,-1062387.60560,6152905.22920,1297009.26090,47,586752.2310,1305846.2365,11.811617653269,99.796349891232,-11.8341,16.8132
PJRK089,PJRK,2020.2431703476018,89,-1062387.60930,6152905.22310,1297009.26160,47,586752.2357,1305846.2383,11.811617669421,99.796349934213,-11.8392,16.8081
PJRK090,PJRK,2020.245902588039,90,-1062387.60370,6152905.22480,1297009.26100,47,586752.2299,1305846.2376,11.811617662775,99.796349880922,-11.8386,16.8087
PJRK091,PJRK,2020.248634828476,91,-1062387.59130,6152905.21860,1297009.26040,47,586752.2188,1305846.2387,11.811617672675,99.796349778476,-11.8468,16.8005
PJRK092,PJRK,2020.2513670689132,92,-1062387.61270,6152905.23150,1297009.26440,47,586752.2376,1305846.2393,11.811617677809,99.796349951843,-11.8300,16.8173
PJRK093,PJRK,2020.2540983606557,93,-1062387.59950,6152905.22360,1297009.26200,47,586752.2260,1305846.2389,11.811617675134,99.796349844817,-11.8403,16.8070
PJRK094,PJRK,2020.2568315497874,94,-1062387.60360,6152905.22740,1297009.26220,47,586752.2294,1305846.2382,11.811617668683,99.796349875958,-11.8359,16.8114
PJRK095,PJRK,2020.2595637902245,95,-1062387.59680,6152905.22650,1297009.26190,47,586752.2228,1305846.2383,11.811617669811,99.796349815875,-11.8380,16.8093
PJRK096,PJRK,2020.262296030662,96,-1062387.60590,6152905.22600,1297009.26370,47,586752.2319,1305846.2399,11.811617683785,99.796349898941,-11.8365,16.8108
PJRK097,PJRK,2020.2650311171828,97,-1062387.59950,6152905.22790,1297009.25850,47,586752.2253,1305846.2347,11.811617636323,99.796349838103,-11.8368,16.8105
PJRK098,PJRK,2020.2677605115362,98,-1062387.60650,6152905.22840,1297009.26060,47,586752.2321,1305846.2364,11.811617651789,99.796349900620,-11.8348,16.8125
PJRK099,PJRK,2020.2704927519733,99,-1062387.60920,6152905.24020,1297009.26720,47,586752.2327,1305846.2404,11.811617687823,99.796349906611,-11.8216,16.8257
PJRK100,PJRK,2020.2732249924104,100,-1062387.61330,6152905.21690,1297009.25630,47,586752.2407,1305846.2343,11.811617632569,99.796349980063,-11.8456,16.8017
PJRK101,PJRK,2020.2759572328475,101,-1062387.60770,6152905.22300,1297009.26240,47,586752.2342,1305846.2392,11.811617677185,99.796349919902,-11.8394,16.8079
PJRK102,PJRK,2020.2786894732847,102,-1062387.59430,6152905.23060,1297009.26340,47,586752.2197,1305846.2391,11.811617676395,99.796349786867,-11.8341,16.8132
PJRK103,PJRK,2020.281421713722,103,-1062387.61340,6152905.22620,1297009.26260,47,586752.2392,1305846.2386,11.811617671325,99.796349966447,-11.8353,16.8120
PJRK104,PJRK,2020.2841539541591,104,-1062387.60750,6152905.21930,1297009.25850,47,586752.2346,1305846.2361,11.811617649486,99.796349923870,-11.8438,16.8035
PJRK105,PJRK,2020.2868861945963,105,-1062387.59920,6152905.20950,1297009.25620,47,586752.2281,1305846.2361,11.811617649617,99.796349864119,-11.8551,16.7922
PJRK106,PJRK,2020.2896184350334,106,-1062387.61580,6152905.23520,1297009.26320,47,586752.2401,1305846.2373,11.811617659468,99.796349974097,-11.8261,16.8212
PJRK107,PJRK,2020.2923506754705,107,-1062387.60570,6152905.23750,1297009.26300,47,586752.2297,1305846.2369,11.811617656684,99.796349879178,-11.8256,16.8217
PJRK108,PJRK,2020.2950829159076,108,-1062387.61560,6152905.22400,1297009.25870,47,586752.2418,1305846.2351,11.811617640135,99.796349989775,-11.8379,16.8094
PJRK109,PJRK,2020.2978151563448,109,-1062387.61080,6152905.23040,1297009.25820,47,586752.2360,1305846.2335,11.811617625552,99.796349936379,-11.8326,16.8147
PJRK110,PJRK,2020.3005473967821,110,-1062387.60660,6152905.22320,1297009.26140,47,586752.2330,1305846.2382,11.811617668319,99.796349909643,-11.8396,16.8077
PJRK111,PJRK,2020.3032796372192,111,-1062387.60900,6152905.22840,1297009.26080,47,586752.2345,1305846.2365,11.811617652772,99.796349923226,-11.8343,16.8130
PJRK112,PJRK,2020.3060118776564,112,-1062387.58500,6152905.23340,1297009.26200,47,586752.2100,1305846.2374,11.811617661829,99.796349698401,-11.8332,16.8141
PJRK113,PJRK,2020.3087915528233,113,-1062387.61590,6152905.22990,1297009.26190,47,586752.2411,1305846.2371,11.811617657598,99.796349983276,-11.8315,16.8158
PJRK114,PJRK,2020.3114763585306,114,-1062387.63020,6152905.22760,1297009.26500,47,586752.2555,1305846.2401,11.811617684720,99.796350116174,-11.8307,16.8166
PJRK115,PJRK,2020.3142085989678,115,-1062387.61720,6152905.22170,1297009.25890,47,586752.2437,1305846.2357,11.811617645595,99.796350007834,-11.8398,16.8075
PJRK116,PJRK,2020.3169408394049,116,-1062387.58800,6152905.23030,1297009.26000,47,586752.2135,1305846.2360,11.811617648840,99.796349730369,-11.8361,16.8112
PJRK117,PJRK,2020.3196730798422,117,-1062387.61430,6152905.22590,1297009.25680,47,586752.2402,1305846.2329,11.811617620268,99.796349975054,-11.8367,16.8106
PJRK118,PJRK,2020.3224053202794,118,-1062387.61820,6152905.21940,1297009.25870,47,586752.2451,1305846.2360,11.811617647704,99.796350020468,-11.8419,16.8054
PJRK119,PJRK,2020.3251375607165,119,-1062387.61520,6152905.21790,1297009.25670,47,586752.2424,1305846.2344,11.811617633687,99.796349995682,-11.8442,16.8031
PJRK120,PJRK,2020.327868852459,120,-1062387.61000,6152905.21490,1297009.25990,47,586752.2378,1305846.2383,11.811617669110,99.796349953346,-11.8474,16.7999
PJRK121,PJRK,2020.3306020415907,121,-1062387.61030,6152905.22450,1297009.26300,47,586752.2365,1305846.2394,11.811617678941,99.796349941070,-11.8374,16.8099
PJRK122,PJRK,2020.3333342820279,122,-1062387.61120,6152905.21680,1297009.25890,47,586752.2387,1305846.2369,11.811617656419,99.796349961230,-11.8455,16.8018
PJRK123,PJRK,2020.3360655737704,123,-1062387.60860,6152905.22320,1297009.25870,47,586752.2350,1305846.2355,11.811617643798,99.796349927727,-11.8398,16.8075
PJRK124,PJRK,2020.3387987629023,124,-1062387.62210,6152905.23680,1297009.26430,47,586752.2460,1305846.2378,11.811617664300,99.796350028566,-11.8233,16.8240
PJRK125,PJRK,2020.3415310033395,125,-1062387.61250,6152905.22790,1297009.26120,47,586752.2381,1305846.2369,11.811617656121,99.796349955655,-11.8341,16.8132
PJRK126,PJRK,2020.3442632437766,126,-1062387.61620,6152905.23470,1297009.25740,47,586752.2406,1305846.2317,11.811617608933,99.796349978495,-11.8277,16.8196
PJRK127,PJRK,2020.3469945355191,127,-1062387.61760,6152905.24050,1297009.26270,47,586752.2409,1305846.2356,11.811617644813,99.796349982099,-11.8208,16.8265
PJRK128,PJRK,2020.3497277246508,128,-1062387.61820,6152905.23150,1297009.26250,47,586752.2431,1305846.2372,11.811617659265,99.796350001576,-11.8294,16.8179
PJRK129,PJRK,2020.3524590163934,129,-1062387.61560,6152905.22870,1297009.25800,47,586752.2410,1305846.2335,11.811617625371,99.796349982437,-11.8335,16.8138
PJRK130,PJRK,2020.355192205525,130,-1062387.59480,6152905.23540,1297009.26000,47,586752.2194,1305846.2348,11.811617637400,99.796349783894,-11.8301,16.8172
PJRK131,PJRK,2020.3579244459625,131,-1062387.61390,6152905.22300,1297009.25960,47,586752.2403,1305846.2363,11.811617650458,99.796349975964,-11.8390,16.8084
PJRK132,PJRK,2020.3606566863996,132,-1062387.61090,6152905.22750,1297009.25790,47,586752.2366,1305846.2338,11.811617628154,99.796349941811,-11.8355,16.8118
PJRK133,PJRK,2020.3633889268367,133,-1062387.59520,6152905.21100,1297009.25410,47,586752.2239,1305846.2339,11.811617629560,99.796349825607,-11.8548,16.7925
PJRK134,PJRK,2020.3661211672738,134,-1062387.60070,6152905.23890,1297009.26360,47,586752.2246,1305846.2374,11.811617661015,99.796349831780,-11.8250,16.8223
PJRK135,PJRK,2020.368853407711,135,-1062387.62650,6152905.21800,1297009.26120,47,586752.2535,1305846.2384,11.811617669765,99.796350097705,-11.8413,16.8060
PJRK136,PJRK,2020.371585648148,136,-1062387.62040,6152905.22920,1297009.26280,47,586752.2456,1305846.2379,11.811617665421,99.796350025060,-11.8312,16.8161
PJRK137,PJRK,2020.3743178885852,137,-1062387.61950,6152905.23080,1297009.26270,47,586752.2445,1305846.2375,11.811617661902,99.796350014424,-11.8299,16.8174
PJRK138,PJRK,2020.3770501290226,138,-1062387.61950,6152905.24660,1297009.26560,47,586752.2418,1305846.2372,11.811617658752,99.796349989755,-11.8140,16.8333
PJRK139,PJRK,2020.3797823694597,139,-1062387.62740,6152905.24110,1297009.26560,47,586752.2505,1305846.2380,11.811617666294,99.796350069777,-11.8180,16.8293
PJRK140,PJRK,2020.3825146098968,140,-1062387.63000,6152905.22890,1297009.25840,47,586752.2551,1305846.2334,11.811617624012,99.796350112336,-11.8308,16.8165
PJRK141,PJRK,2020.3852459016393,141,-1062387.61310,6152905.23700,1297009.26020,47,586752.2371,1305846.2340,11.811617630490,99.796349946872,-11.8255,16.8218
