id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
BOBR138,BOBR,2020.377049180328,138,-1391662.85590,5971556.65820,1750910.64250,47,940888.5747,1777625.3061,16.038931295226,103.118549085794,151.4229,179.8412
BOBR139,BOBR,2020.379781420765,139,-1391662.85170,5971556.65670,1750910.64290,47,940888.5709,1777625.3071,16.038931304727,103.118549050753,151.4207,179.8390
BOBR140,BOBR,2020.3825136612022,140,-1391662.85000,5971556.66320,1750910.64420,47,940888.5678,1777625.3066,16.038931301175,103.118549021497,151.4268,179.8451
BOBR141,BOBR,2020.3852459016393,141,-1391662.84210,5971556.64750,1750910.63650,47,940888.5637,1777625.3039,16.038931276955,103.118548982900,151.4082,179.8265
BOBR142,BOBR,2020.3879781420765,142,-1391662.84350,5971556.65440,1750910.64400,47,940888.5634,1777625.3091,16.038931324520,103.118548981007,151.4171,179.8354
BOBR143,BOBR,2020.3907103825136,143,-1391662.83750,5971556.64490,1750910.64010,47,940888.5597,1777625.3082,16.038931317149,103.118548946552,151.4058,179.8241
BOBR144,BOBR,2020.3934426229507,144,-1391662.85260,5971556.68780,1750910.65330,47,940888.5647,1777625.3085,16.038931318917,103.118548992985,151.4529,179.8712
BOBR145,BOBR,2020.396174863388,145,-1391662.85460,5971556.66570,1750910.65030,47,940888.5716,1777625.3116,16.038931345467,103.118549058057,151.4318,179.8501
BOBR146,BOBR,2020.3989071038252,146,-1391662.85960,5971556.65480,1750910.64050,47,940888.5791,1777625.3050,16.038931284027,103.118549126677,151.4200,179.8383
BOBR147,BOBR,2020.4016393442623,147,-1391662.85920,5971556.65720,1750910.64620,47,940888.5780,1777625.3098,16.038931327921,103.118549117947,151.4237,179.8420
BOBR148,BOBR,2020.404372533394,148,-1391662.85560,5971556.66670,1750910.65130,47,940888.5723,1777625.3123,16.038931351154,103.118549065037,151.4332,179.8515
BOBR149,BOBR,2020.4071038251366,149,-1391662.84490,5971556.62650,1750910.63690,47,940888.5711,1777625.3099,16.038931329905,103.118549052920,151.3893,179.8076
BOBR150,BOBR,2020.4098360655737,150,-1391662.86730,5971556.62900,1750910.63530,47,940888.5924,1777625.3067,16.038931297237,103.118549251469,151.3961,179.8144
BOBR151,BOBR,2020.4125683060108,151,-1391662.85880,5971556.66110,1750910.64830,47,940888.5768,1777625.3108,16.038931336903,103.118549106035,151.4278,179.8462
BOBR152,BOBR,2020.4153005464482,152,-1391662.84400,5971556.62730,1750910.63420,47,940888.5701,1777625.3071,16.038931305020,103.118549043033,151.3891,179.8074
BOBR153,BOBR,2020.4180327868853,153,-1391662.85050,5971556.64410,1750910.64130,47,940888.5726,1777625.3090,16.038931322149,103.118549066556,151.4082,179.8265
BOBR154,BOBR,2020.4207650273224,154,-1391662.85350,5971556.65250,1750910.64150,47,940888.5736,1777625.3068,16.038931301761,103.118549076042,151.4168,179.8351
BOBR155,BOBR,2020.4234972677596,155,-1391662.86040,5971556.66510,1750910.64720,47,940888.5774,1777625.3085,16.038931316717,103.118549112113,151.4316,179.8500
BOBR156,BOBR,2020.4262295081967,156,-1391662.85950,5971556.66330,1750910.64250,47,940888.5771,1777625.3046,16.038931280785,103.118549107740,151.4285,179.8468
BOBR157,BOBR,2020.4289617486338,157,-1391662.84750,5971556.62990,1750910.63380,47,940888.5729,1777625.3058,16.038931293241,103.118549069370,151.3922,179.8105
BOBR158,BOBR,2020.431693989071,158,-1391662.83420,5971556.64630,1750910.63730,47,940888.5562,1777625.3053,16.038931291297,103.118548913551,151.4056,179.8239
BOBR159,BOBR,2020.4344262295083,159,-1391662.85570,5971556.63890,1750910.64220,47,940888.5788,1777625.3111,16.038931339663,103.118549124907,151.4047,179.8230
BOBR160,BOBR,2020.4371584699454,160,-1391662.84830,5971556.65590,1750910.64090,47,940888.5678,1777625.3055,16.038931291229,103.118549021508,151.4186,179.8370
BOBR161,BOBR,2020.4398907103825,161,-1391662.84400,5971556.63300,1750910.63270,47,940888.5688,1777625.3041,16.038931278133,103.118549030944,151.3940,179.8123
BOBR162,BOBR,2020.4426229508197,162,-1391662.84750,5971556.65150,1750910.63880,47,940888.5680,1777625.3047,16.038931284143,103.118549023560,151.4138,179.8321
