id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
NKBI262,NKBI,2020.71584794323,262,-1004107.40730,6237146.66280,874718.74970,47,516034.1171,877174.7470,7.935542054972,99.145478317743,-8.7724,12.5409
NKBI263,NKBI,2020.7185801836672,263,-1004107.40480,6237146.64400,874718.74880,47,516034.1176,877174.7487,7.935542070578,99.145478322458,-8.7913,12.5220
NKBI264,NKBI,2020.7213124241043,264,-1004107.37780,6237146.65830,874718.75210,47,516034.0887,877174.7507,7.935542087864,99.145478060082,-8.7811,12.5322
NKBI265,NKBI,2020.7240446645417,265,-1004107.40400,6237146.67760,874718.75490,47,516034.1115,877174.7502,7.935542083955,99.145478266860,-8.7577,12.5556
NKBI266,NKBI,2020.7267769049788,266,-1004107.40770,6237146.65080,874718.74940,47,516034.1194,877174.7484,7.935542066996,99.145478338623,-8.7841,12.5292
NKBI267,NKBI,2020.729509145416,267,-1004107.37460,6237146.67340,874718.75260,47,516034.0831,877174.7492,7.935542074367,99.145478009662,-8.7668,12.5466
NKBI268,NKBI,2020.7322783849422,268,-1004107.41410,6237146.64190,874718.75460,47,516034.1271,877174.7546,7.935542123263,99.145478408759,-8.7911,12.5223
NKBI269,NKBI,2020.7349736262902,269,-1004107.39500,6237146.64480,874718.75230,47,516034.1078,877174.7523,7.935542102881,99.145478233554,-8.7916,12.5218
NKBI270,NKBI,2020.7377049180327,270,-1004107.40040,6237146.66650,874718.75700,47,516034.1097,877174.7539,7.935542117155,99.145478250626,-8.7689,12.5445
NKBI271,NKBI,2020.7404381071644,271,-1004107.39930,6237146.65050,874718.75350,47,516034.1112,877174.7526,7.935542105749,99.145478263840,-8.7852,12.5282
NKBI272,NKBI,2020.7431703476018,272,-1004107.38530,6237146.66520,874718.75360,47,516034.0950,877174.7510,7.935542091305,99.145478117292,-8.7730,12.5404
NKBI273,NKBI,2020.745902588039,273,-1004107.39150,6237146.64170,874718.75240,47,516034.1049,877174.7529,7.935542108291,99.145478206683,-8.7952,12.5182
NKBI274,NKBI,2020.7486718275652,274,-1004107.40200,6237146.66880,874718.75510,47,516034.1109,877174.7517,7.935542096988,99.145478261637,-8.7666,12.5467
NKBI275,NKBI,2020.751395529751,275,-1004107.41530,6237146.65630,874718.75450,47,516034.1260,877174.7525,7.935542104382,99.145478398746,-8.7768,12.5365
