id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
LSN1318,LSN1,2020.868853407711,318,-1088138.30260,6196941.17390,1042730.30240,47,605293.6689,1047220.4862,9.472357882364,99.959198309208,8.4292,31.5278
LSN1319,LSN1,2020.871585648148,319,-1088138.31710,6196941.11390,1042730.29960,47,605293.6935,1047220.4928,9.472357941593,99.959198533759,8.3729,31.4715
LSN1320,LSN1,2020.8743169398906,320,-1088138.32210,6196941.13530,1042730.30550,47,605293.6947,1047220.4951,9.472357961560,99.959198544902,8.3955,31.4941
LSN1321,LSN1,2020.8770501290226,321,-1088138.30450,6196941.13530,1042730.30230,47,605293.6774,1047220.4923,9.472357937552,99.959198387043,8.3920,31.4906
LSN1322,LSN1,2020.8797823694597,322,-1088138.32840,6196941.13150,1042730.30650,47,605293.7016,1047220.4965,9.472357974426,99.959198607393,8.3931,31.4917
LSN1323,LSN1,2020.8825146098968,323,-1088138.35780,6196941.13200,1042730.29970,47,605293.7305,1047220.4889,9.472357905486,99.959198870302,8.3975,31.4960
LSN1324,LSN1,2020.885246850334,324,-1088138.35710,6196941.14660,1042730.30480,47,605293.7272,1047220.4916,9.472357929751,99.959198841029,8.4124,31.5109
LSN1325,LSN1,2020.887979090771,325,-1088138.31800,6196941.17010,1042730.31180,47,605293.6847,1047220.4957,9.472357967799,99.959198453320,8.4297,31.5283
LSN1326,LSN1,2020.8907103825136,326,-1088138.32520,6196941.11970,1042730.30030,47,605293.7005,1047220.4924,9.472357937251,99.959198597276,8.3800,31.4786
LSN1327,LSN1,2020.8934435716453,327,-1088138.32660,6196941.14640,1042730.30960,47,605293.6972,1047220.4972,9.472357980699,99.959198567782,8.4078,31.5063
LSN1328,LSN1,2020.8961758120827,328,-1088138.31720,6196941.12780,1042730.30520,47,605293.6912,1047220.4961,9.472357971137,99.959198512764,8.3874,31.4859
LSN1329,LSN1,2020.8989080525198,329,-1088138.33990,6196941.14570,1042730.30570,47,605293.7105,1047220.4931,9.472357943522,99.959198688175,8.4087,31.5073
LSN1330,LSN1,2020.901640292957,330,-1088138.32450,6196941.16590,1042730.31480,47,605293.6918,1047220.4992,9.472357999035,99.959198518235,8.4272,31.5258
LSN1331,LSN1,2020.904372533394,331,-1088138.31450,6196941.15290,1042730.31340,47,605293.6842,1047220.5002,9.472358008175,99.959198449016,8.4126,31.5112
