id,sta,ydec,doy,x,y,z,zone,utm_e,utm_n,lat,lon,ell_h,msl_h
THAI184,THAI,2020.5027331891317,184,-1150486.11010,6080853.94010,1537596.43070,47,685044.8538,1553154.1340,14.043005680571,100.713616825159,-7.2373,23.0205
THAI185,THAI,2020.5054654295689,185,-1150486.07530,6080853.93770,1537596.43340,47,685044.8200,1553154.1385,14.043005723605,100.713616512724,-7.2453,23.0126
THAI186,THAI,2020.508197670006,186,-1150486.10440,6080853.94690,1537596.43510,47,685044.8469,1553154.1368,14.043005706822,100.713616761604,-7.2308,23.0270
THAI187,THAI,2020.5109299104433,187,-1150486.09970,6080853.95860,1537596.43490,47,685044.8401,1553154.1340,14.043005681772,100.713616698713,-7.2206,23.0373
THAI188,THAI,2020.5136621508805,188,-1150486.10530,6080853.92640,1537596.42890,47,685044.8516,1553154.1357,14.043005696268,100.713616805073,-7.2517,23.0062
THAI189,THAI,2020.5163943913176,189,-1150486.10060,6080853.93680,1537596.43000,47,685044.8450,1553154.1344,14.043005685418,100.713616744420,-7.2424,23.0155
THAI190,THAI,2020.5191266317547,190,-1150486.10660,6080853.94430,1537596.43520,47,685044.8495,1553154.1375,14.043005712404,100.713616786092,-7.2329,23.0250
THAI191,THAI,2020.5218579234972,191,-1150486.10300,6080853.93310,1537596.43100,47,685044.8481,1553154.1362,14.043005701181,100.713616772620,-7.2452,23.0126
THAI192,THAI,2020.5246043943534,192,-1150486.08930,6080853.93840,1537596.43440,47,685044.8336,1553154.1388,14.043005725157,100.713616638873,-7.2418,23.0161
THAI193,THAI,2020.5273224043715,193,-1150486.09780,6080853.93400,1537596.43090,47,685044.8428,1553154.1361,14.043005700485,100.713616723768,-7.2453,23.0125
THAI194,THAI,2020.5300555935034,194,-1150486.09130,6080853.94260,1537596.43750,47,685044.8348,1553154.1407,14.043005742473,100.713616649838,-7.2367,23.0212
THAI195,THAI,2020.532786885246,195,-1150486.07690,6080853.94160,1537596.43380,47,685044.8208,1553154.1379,14.043005718056,100.713616520567,-7.2412,23.0167
THAI196,THAI,2020.5355200743777,196,-1150486.10200,6080853.93700,1537596.43280,47,685044.8464,1553154.1371,14.043005708967,100.713616756811,-7.2413,23.0166
THAI197,THAI,2020.5382523148148,197,-1150486.09740,6080853.96290,1537596.44140,47,685044.8370,1553154.1394,14.043005730437,100.713616670390,-7.2153,23.0426
THAI198,THAI,2020.540984555252,198,-1150486.09100,6080853.93530,1537596.42950,47,685044.8359,1553154.1347,14.043005688180,100.713616659673,-7.2457,23.0122
THAI199,THAI,2020.543716795689,199,-1150486.09550,6080853.92820,1537596.42680,47,685044.8416,1553154.1336,14.043005677971,100.713616712828,-7.2523,23.0056
THAI200,THAI,2020.5464490361262,200,-1150486.09400,6080853.91640,1537596.42910,47,685044.8423,1553154.1387,14.043005724178,100.713616719491,-7.2632,22.9946
THAI201,THAI,2020.5491812765636,201,-1150486.09930,6080853.94340,1537596.43490,47,685044.8425,1553154.1377,14.043005714690,100.713616721235,-7.2351,23.0227
THAI202,THAI,2020.5519173117789,202,-1150486.08780,6080853.92860,1537596.42340,47,685044.8340,1553154.1305,14.043005650437,100.713616642095,-7.2541,23.0038
THAI203,THAI,2020.5546457574378,203,-1150486.09330,6080853.92720,1537596.42540,47,685044.8397,1553154.1326,14.043005668748,100.713616694536,-7.2540,23.0039
THAI204,THAI,2020.557377997875,204,-1150486.09820,6080853.92440,1537596.42680,47,685044.8450,1553154.1344,14.043005685059,100.713616743929,-7.2554,23.0025
THAI205,THAI,2020.5601092896175,205,-1150486.07880,6080853.94110,1537596.43220,47,685044.8228,1553154.1364,14.043005704330,100.713616538711,-7.2417,23.0162
THAI206,THAI,2020.5628424787492,206,-1150486.08460,6080853.93100,1537596.42680,47,685044.8304,1553154.1333,14.043005676381,100.713616608855,-7.2516,23.0063
THAI207,THAI,2020.5655747191863,207,-1150486.08870,6080853.93780,1537596.43020,47,685044.8332,1553154.1348,14.043005689868,100.713616634448,-7.2435,23.0144
THAI209,THAI,2020.5710382513662,209,-1150486.08620,6080853.93750,1537596.43010,47,685044.8308,1553154.1349,14.043005690657,100.713616612222,-7.2443,23.0136
